MHA_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBJECTID,ZONEID,ZONING,CONTRACT,ORDINANCE,EFFECTIVE,HISTORIC,PEDESTRIAN,SHORELINE,OVERLAY,LIGHTRAIL,MHA,IZ,MHA_VALUE,SE_ANNO_CAD_DATA,MIO_NAME,Tract,Neighborhood,ZIP,CLASS_DESC,CATEGORY_DESC,ZONELUT,ZONELUT_DESC,DETAIL_DESC,ZONING_DESC,BASE_ZONE,ZONING_PREV,CONTRACT_PREV,ORDINANCE_PREV,EFFECTIVE_PREV,HISTORIC_PREV,PEDESTRIAN_PREV,SHORELINE_PREV,OVERLAY_PREV,LIGHTRAIL_PREV,BZONEID,PUBLIC_DESCRIPTION,CHAPTER,CHAPTER_LINK,SHAPE_Length,SHAPE_Area
2800,4773,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,0,, , , , , ,4172,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008226374,1.56066516818E-06
2801,4775,NC2-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-75,NC2-75,NC2-65, ,0,, , , , , ,4167,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001883949,1.51663052155854E-07
89,4776,NC3P-75 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-75,NC3P-75,NC3P-65, ,123790,2012/01/27 00:00:00+00, ,P, , , ,3038,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.0092077,1.24252489400418E-06
90,4778,C1-55 (M),CF290732,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40,CF290732,0,, , , , , ,4043,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003565524,7.72298225587312E-07
266,4814,NC2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Gatewood,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,NC2-40, ,0,, , , , , ,4163,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.005172583,1.65639653585177E-06
188,4822,LR3 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,2832,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.037946547,4.43935430909415E-05
192,4823,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2893,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001961595,2.38557514676389E-07
273,4826,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Gatewood,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3254,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.010783768,4.62414225685594E-06
203,4835,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2831,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004729646,7.51917941754817E-07
204,4836,LR2 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,2830,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004131829,9.75545245743979E-07
207,4841,LR3 (M),CF309502,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3,CF309502,123495,2011/04/19 00:00:00+00, , , , , ,2868,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002899832,2.54879293020859E-07
212,4847,LR2 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,2849,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.00769191,1.97889660082466E-06
213,4848,LR2 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,2842,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006877122,1.50454429176576E-06
215,4850,LR2 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,2875,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003669476,7.52570027972873E-07
216,4851,LR2 (M),CF309502,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF309502,123495,2011/04/19 00:00:00+00, , , , , ,2876,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001339171,5.3904229972523E-08
217,4852,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2859,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006652626,2.56603318266127E-06
218,4853,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2845,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.010205893,4.68045631063928E-06
278,4854,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,High Point,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3253,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.011533061,4.87822598282345E-06
279,4855,NC2-55 (M),CF305400,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,NC2-40,CF305400,124194,2013/07/17 00:00:00+00, , , , , ,1391,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.007314748,2.27088525001809E-06
280,4856,NC2P-55 (M),CF305400,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,High Point,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40,CF305400,124770,2015/06/14 00:00:00+00, ,P, , , ,3269,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00220706,2.61922589875708E-07
282,4861,C2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-55,C2-55,C2-40, ,0,, , , , , ,3976,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.006947494,1.86708646591838E-06
283,4864,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,3942,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.012399751,4.34367757755636E-06
284,4865,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,3947,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.014383304,4.02695913416608E-06
226,4866,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2831,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.014439997,5.17015047130721E-06
342,4946,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,South Delridge,98126,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2945,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.00476176,1.01379313260043E-06
2634,4996,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Genesee,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,123790,2012/01/27 00:00:00+00, , , , , ,3033,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001451394,4.50017482485272E-08
2635,4997,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Genesee,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,123790,2012/01/27 00:00:00+00, , , , , ,3034,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001497002,6.00094323538803E-08
2636,4998,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Genesee,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,123790,2012/01/27 00:00:00+00, , , , , ,3035,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001457658,4.49872187041215E-08
2640,5002,NC3-95 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Genesee,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-95,NC3-95,NC3-85, ,123790,2012/01/27 00:00:00+00, , , , , ,3042,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004132718,9.46842070232501E-07
746,5242,NC1-40 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Roxhill,98126,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-40,NC1-40,NC1-30, ,0,, , , , , ,4135,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004451036,8.7639830141926E-07
505,5288,LR1 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,South Delridge,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,SF 7200, ,0,, , , , , ,4194,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005025256,1.2518693689696E-06
137,5383,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Roxhill,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3256,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008457976,3.67913161908643E-06
137,5383,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Fauntleroy,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3256,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008457976,3.67913161908643E-06
51,5384,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fauntleroy,98126,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2947,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004416253,1.05496419309851E-06
52,5385,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fauntleroy,98126,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2950,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.007724151,2.61987640276164E-06
138,5386,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Fauntleroy,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3258,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00495178,1.108032402382E-06
75,5399,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Delridge,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2759,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.014984621,1.03028412474136E-05
365,5813,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2860,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.012395124,9.58858467425448E-06
655,5924,NC3-75 (M2), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M2,,,,,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,SF 7200, ,0,, , , , , ,4194,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002626056,3.68502905487176E-07
656,5925,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98126,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 7200, ,0,, , , , , ,4194,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.007397758,3.419585800751E-06
410,5926,LR1 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,SF 5000, ,0,, , , , , ,4248,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.011394268,6.19540553357454E-06
3018,6029,C1-55 (M),CF296889,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40,CF296889,0,, , , , , ,4047,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.006601069,1.73655709112929E-06
